event_time,event_type,product_id,category_id,category_code,user_id
2026-01-01 14:24:58 UTC,view,5070,30000,electronics.device_0,20293
2026-01-01 14:25:03 UTC,view,5082,30002,electronics.device_2,20051
2026-01-01 14:25:04 UTC,view,1012,30002,electronics.device_2,20385
2026-01-01 14:25:11 UTC,view,1017,30007,electronics.device_7,20380
2026-01-01 14:25:20 UTC,view,5082,30002,electronics.device_2,20436
2026-01-01 14:25:27 UTC,view,5044,30004,electronics.device_4,20133
2026-01-01 14:25:28 UTC,view,5151,30001,electronics.device_1,20080
2026-01-01 14:25:31 UTC,view,1023,30003,electronics.device_3,20377
2026-01-01 14:25:36 UTC,cart,1002,30002,electronics.device_2,20328
2026-01-01 14:25:42 UTC,view,5162,30002,electronics.device_2,20348
2026-01-01 14:25:52 UTC,view,5014,30004,electronics.device_4,20094
2026-01-01 14:26:00 UTC,view,1006,30006,electronics.device_6,20258
2026-01-01 14:26:05 UTC,purchase,1016,30006,electronics.device_6,20267
2026-01-01 14:26:09 UTC,view,1006,30006,electronics.device_6,20045
2026-01-01 14:26:14 UTC,view,5008,30008,electronics.device_8,20433
2026-01-01 14:26:16 UTC,view,5124,30004,electronics.device_4,20374
2026-01-01 14:26:20 UTC,view,1022,30002,electronics.device_2,20030
2026-01-01 14:26:22 UTC,view,5180,30000,electronics.device_0,20476
2026-01-01 14:26:30 UTC,purchase,1005,30005,electronics.device_5,20218
2026-01-01 14:26:39 UTC,view,5174,30004,electronics.device_4,20255
2026-01-01 14:26:48 UTC,purchase,5150,30000,electronics.device_0,20455
2026-01-01 14:26:57 UTC,view,5157,30007,electronics.device_7,20008
2026-01-01 14:27:07 UTC,cart,1022,30002,electronics.device_2,20382
2026-01-01 14:27:08 UTC,view,5165,30005,electronics.device_5,20274
2026-01-01 14:27:14 UTC,purchase,1000,30000,electronics.device_0,20339
2026-01-01 14:27:23 UTC,view,5150,30000,electronics.device_0,20311
2026-01-01 14:27:31 UTC,view,1011,30001,electronics.device_1,20452
2026-01-01 14:27:40 UTC,view,1015,30005,electronics.device_5,20188
2026-01-01 14:27:43 UTC,view,5063,30003,electronics.device_3,20027
2026-01-01 14:27:50 UTC,view,5053,30003,electronics.device_3,20192
2026-01-01 14:27:52 UTC,cart,1023,30003,electronics.device_3,20128
2026-01-01 14:28:01 UTC,cart,5192,30002,electronics.device_2,20149
2026-01-01 14:28:06 UTC,view,5047,30007,electronics.device_7,20110
2026-01-01 14:28:07 UTC,view,5177,30007,electronics.device_7,20202
2026-01-01 14:28:11 UTC,cart,1006,30006,electronics.device_6,20492
2026-01-01 14:28:20 UTC,cart,1018,30008,electronics.device_8,20457
2026-01-01 14:28:30 UTC,view,5049,30009,electronics.device_9,20004
2026-01-01 14:28:40 UTC,view,5035,30005,electronics.device_5,20182
2026-01-01 14:28:42 UTC,view,1002,30002,electronics.device_2,20370
2026-01-01 14:28:45 UTC,view,5005,30005,electronics.device_5,20052
2026-01-01 14:28:52 UTC,view,5051,30001,electronics.device_1,20271
2026-01-01 14:29:01 UTC,view,1003,30003,electronics.device_3,20468
2026-01-01 14:29:09 UTC,view,1003,30003,electronics.device_3,20337
2026-01-01 14:29:14 UTC,view,1015,30005,electronics.device_5,20192
2026-01-01 14:29:19 UTC,view,1011,30001,electronics.device_1,20094
2026-01-01 14:29:28 UTC,view,1012,30002,electronics.device_2,20225
2026-01-01 14:29:36 UTC,view,1007,30007,electronics.device_7,20383
2026-01-01 14:29:43 UTC,view,1002,30002,electronics.device_2,20446
2026-01-01 14:29:47 UTC,view,1006,30006,electronics.device_6,20021
2026-01-01 14:29:50 UTC,view,5002,30002,electronics.device_2,20170
2026-01-01 14:29:51 UTC,view,1007,30007,electronics.device_7,20486
2026-01-01 14:29:59 UTC,purchase,5140,30000,electronics.device_0,20061
2026-01-01 14:30:06 UTC,view,5050,30000,electronics.device_0,20410
2026-01-01 14:30:09 UTC,view,1016,30006,electronics.device_6,20400
2026-01-01 14:30:16 UTC,view,5056,30006,electronics.device_6,20380
2026-01-01 14:30:23 UTC,view,1017,30007,electronics.device_7,20056
2026-01-01 14:30:24 UTC,view,1014,30004,electronics.device_4,20257
2026-01-01 14:30:25 UTC,view,5192,30002,electronics.device_2,20027
2026-01-01 14:30:31 UTC,purchase,5019,30009,electronics.device_9,20378
2026-01-01 14:30:32 UTC,view,5022,30002,electronics.device_2,20145
2026-01-01 14:30:40 UTC,view,1017,30007,electronics.device_7,20127
2026-01-01 14:30:50 UTC,view,1003,30003,electronics.device_3,20096
2026-01-01 14:30:54 UTC,view,1018,30008,electronics.device_8,20443
2026-01-01 14:30:59 UTC,view,5158,30008,electronics.device_8,20421
2026-01-01 14:31:06 UTC,view,1001,30001,electronics.device_1,20401
2026-01-01 14:31:08 UTC,view,5158,30008,electronics.device_8,20313
2026-01-01 14:31:11 UTC,purchase,1021,30001,electronics.device_1,20303
2026-01-01 14:31:14 UTC,view,1017,30007,electronics.device_7,20206
2026-01-01 14:31:15 UTC,purchase,1015,30005,electronics.device_5,20476
2026-01-01 14:31:18 UTC,view,5018,30008,electronics.device_8,20103
2026-01-01 14:31:20 UTC,view,1001,30001,electronics.device_1,20269
2026-01-01 14:31:25 UTC,view,5158,30008,electronics.device_8,20119
2026-01-01 14:31:29 UTC,view,1022,30002,electronics.device_2,20032
2026-01-01 14:31:38 UTC,view,5018,30008,electronics.device_8,20156
2026-01-01 14:31:40 UTC,view,1012,30002,electronics.device_2,20483
2026-01-01 14:31:46 UTC,view,5164,30004,electronics.device_4,20164
2026-01-01 14:31:47 UTC,view,1018,30008,electronics.device_8,20027
2026-01-01 14:31:53 UTC,view,1008,30008,electronics.device_8,20144
2026-01-01 14:32:03 UTC,view,1001,30001,electronics.device_1,20130
2026-01-01 14:32:11 UTC,view,1011,30001,electronics.device_1,20058
2026-01-01 14:32:13 UTC,view,5142,30002,electronics.device_2,20283
2026-01-01 14:32:16 UTC,view,1019,30009,electronics.device_9,20415
2026-01-01 14:32:22 UTC,view,5180,30000,electronics.device_0,20271
2026-01-01 14:32:32 UTC,view,1015,30005,electronics.device_5,20142
2026-01-01 14:32:36 UTC,view,5099,30009,electronics.device_9,20455
2026-01-01 14:32:38 UTC,view,1016,30006,electronics.device_6,20309
2026-01-01 14:32:40 UTC,view,1021,30001,electronics.device_1,20468
2026-01-01 14:32:44 UTC,view,1023,30003,electronics.device_3,20474
2026-01-01 14:32:46 UTC,cart,1013,30003,electronics.device_3,20317
2026-01-01 14:32:52 UTC,view,1004,30004,electronics.device_4,20390
2026-01-01 14:32:56 UTC,view,5073,30003,electronics.device_3,20023
2026-01-01 14:32:59 UTC,view,1023,30003,electronics.device_3,20365
2026-01-01 14:33:04 UTC,cart,5188,30008,electronics.device_8,20465
2026-01-01 14:33:13 UTC,cart,1002,30002,electronics.device_2,20230
2026-01-01 14:33:15 UTC,view,5023,30003,electronics.device_3,20215
2026-01-01 14:33:24 UTC,view,5057,30007,electronics.device_7,20086
2026-01-01 14:33:34 UTC,view,1015,30005,electronics.device_5,20067
2026-01-01 14:33:39 UTC,purchase,1023,30003,electronics.device_3,20032
2026-01-01 14:33:43 UTC,view,5179,30009,electronics.device_9,20254
2026-01-01 14:33:52 UTC,purchase,5062,30002,electronics.device_2,20085
2026-01-01 14:34:00 UTC,view,5184,30004,electronics.device_4,20288
2026-01-01 14:34:07 UTC,view,5005,30005,electronics.device_5,20106
2026-01-01 14:34:10 UTC,view,1001,30001,electronics.device_1,20112
2026-01-01 14:34:20 UTC,view,5156,30006,electronics.device_6,20476
2026-01-01 14:34:29 UTC,view,5033,30003,electronics.device_3,20369
2026-01-01 14:34:38 UTC,view,1007,30007,electronics.device_7,20113
2026-01-01 14:34:43 UTC,view,5162,30002,electronics.device_2,20061
2026-01-01 14:34:46 UTC,view,1014,30004,electronics.device_4,20122
2026-01-01 14:34:51 UTC,view,1020,30000,electronics.device_0,20483
2026-01-01 14:34:56 UTC,view,1018,30008,electronics.device_8,20405
2026-01-01 14:34:57 UTC,purchase,5128,30008,electronics.device_8,20422
2026-01-01 14:35:01 UTC,view,5073,30003,electronics.device_3,20333
2026-01-01 14:35:07 UTC,view,5123,30003,electronics.device_3,20189
2026-01-01 14:35:13 UTC,cart,1017,30007,electronics.device_7,20453
2026-01-01 14:35:22 UTC,view,1010,30000,electronics.device_0,20210
2026-01-01 14:35:32 UTC,view,1000,30000,electronics.device_0,20030
2026-01-01 14:35:33 UTC,view,1007,30007,electronics.device_7,20495
2026-01-01 14:35:38 UTC,view,1015,30005,electronics.device_5,20009
2026-01-01 14:35:47 UTC,purchase,5136,30006,electronics.device_6,20399
2026-01-01 14:35:57 UTC,view,1004,30004,electronics.device_4,20353
2026-01-01 14:36:04 UTC,view,5134,30004,electronics.device_4,20321
2026-01-01 14:36:14 UTC,view,5082,30002,electronics.device_2,20227
2026-01-01 14:36:18 UTC,view,1016,30006,electronics.device_6,20298
2026-01-01 14:36:25 UTC,view,1004,30004,electronics.device_4,20374
2026-01-01 14:36:32 UTC,view,1013,30003,electronics.device_3,20246
2026-01-01 14:36:34 UTC,view,5053,30003,electronics.device_3,20095
2026-01-01 14:36:37 UTC,view,1021,30001,electronics.device_1,20483
2026-01-01 14:36:40 UTC,view,5131,30001,electronics.device_1,20159
2026-01-01 14:36:43 UTC,view,1015,30005,electronics.device_5,20352
2026-01-01 14:36:53 UTC,view,1021,30001,electronics.device_1,20037
2026-01-01 14:37:00 UTC,view,1000,30000,electronics.device_0,20331
2026-01-01 14:37:07 UTC,view,1001,30001,electronics.device_1,20071
2026-01-01 14:37:08 UTC,view,5108,30008,electronics.device_8,20197
2026-01-01 14:37:09 UTC,view,1006,30006,electronics.device_6,20391
2026-01-01 14:37:10 UTC,view,1017,30007,electronics.device_7,20043
2026-01-01 14:37:15 UTC,cart,1023,30003,electronics.device_3,20308
2026-01-01 14:37:16 UTC,purchase,1004,30004,electronics.device_4,20055
2026-01-01 14:37:25 UTC,view,5176,30006,electronics.device_6,20437
2026-01-01 14:37:27 UTC,view,1003,30003,electronics.device_3,20389
2026-01-01 14:37:37 UTC,view,5027,30007,electronics.device_7,20158
2026-01-01 14:37:43 UTC,view,5045,30005,electronics.device_5,20029
2026-01-01 14:37:52 UTC,view,5154,30004,electronics.device_4,20279
2026-01-01 14:37:54 UTC,view,1010,30000,electronics.device_0,20053
2026-01-01 14:38:03 UTC,view,1001,30001,electronics.device_1,20454
2026-01-01 14:38:10 UTC,view,1022,30002,electronics.device_2,20115
2026-01-01 14:38:11 UTC,view,1016,30006,electronics.device_6,20076
2026-01-01 14:38:17 UTC,view,5135,30005,electronics.device_5,20472
2026-01-01 14:38:24 UTC,cart,5151,30001,electronics.device_1,20422
2026-01-01 14:38:26 UTC,view,5051,30001,electronics.device_1,20057
2026-01-01 14:38:30 UTC,purchase,1002,30002,electronics.device_2,20145
2026-01-01 14:38:36 UTC,view,1014,30004,electronics.device_4,20061
2026-01-01 14:38:42 UTC,cart,1018,30008,electronics.device_8,20310
2026-01-01 14:38:45 UTC,view,1016,30006,electronics.device_6,20172
2026-01-01 14:38:55 UTC,view,1017,30007,electronics.device_7,20077
2026-01-01 14:39:00 UTC,view,5119,30009,electronics.device_9,20179
2026-01-01 14:39:02 UTC,cart,1013,30003,electronics.device_3,20339
2026-01-01 14:39:08 UTC,view,1010,30000,electronics.device_0,20365
2026-01-01 14:39:10 UTC,cart,1001,30001,electronics.device_1,20077
2026-01-01 14:39:13 UTC,view,1013,30003,electronics.device_3,20229
2026-01-01 14:39:21 UTC,view,1009,30009,electronics.device_9,20219
2026-01-01 14:39:26 UTC,view,1024,30004,electronics.device_4,20066
2026-01-01 14:39:29 UTC,view,5192,30002,electronics.device_2,20164
2026-01-01 14:39:37 UTC,view,5017,30007,electronics.device_7,20499
2026-01-01 14:39:44 UTC,view,5108,30008,electronics.device_8,20171
2026-01-01 14:39:47 UTC,cart,5134,30004,electronics.device_4,20197
2026-01-01 14:39:54 UTC,view,5081,30001,electronics.device_1,20274
2026-01-01 14:40:02 UTC,view,5072,30002,electronics.device_2,20118
2026-01-01 14:40:09 UTC,view,1017,30007,electronics.device_7,20216
2026-01-01 14:40:18 UTC,view,5095,30005,electronics.device_5,20416
2026-01-01 14:40:22 UTC,view,5159,30009,electronics.device_9,20186
2026-01-01 14:40:23 UTC,purchase,1004,30004,electronics.device_4,20009
2026-01-01 14:40:29 UTC,view,5085,30005,electronics.device_5,20069
2026-01-01 14:40:31 UTC,cart,1005,30005,electronics.device_5,20185
2026-01-01 14:40:34 UTC,view,1000,30000,electronics.device_0,20428
2026-01-01 14:40:43 UTC,view,5015,30005,electronics.device_5,20424
2026-01-01 14:40:47 UTC,view,1003,30003,electronics.device_3,20061
2026-01-01 14:40:50 UTC,view,1018,30008,electronics.device_8,20357
2026-01-01 14:40:57 UTC,view,1015,30005,electronics.device_5,20055
2026-01-01 14:41:07 UTC,view,1012,30002,electronics.device_2,20305
2026-01-01 14:41:10 UTC,view,1015,30005,electronics.device_5,20073
2026-01-01 14:41:12 UTC,view,1000,30000,electronics.device_0,20292
2026-01-01 14:41:19 UTC,view,1001,30001,electronics.device_1,20241
2026-01-01 14:41:22 UTC,view,5183,30003,electronics.device_3,20486
2026-01-01 14:41:27 UTC,view,5040,30000,electronics.device_0,20173
2026-01-01 14:41:35 UTC,view,5130,30000,electronics.device_0,20147
2026-01-01 14:41:37 UTC,view,1004,30004,electronics.device_4,20329
2026-01-01 14:41:38 UTC,view,5109,30009,electronics.device_9,20258
2026-01-01 14:41:41 UTC,view,1005,30005,electronics.device_5,20217
2026-01-01 14:41:49 UTC,view,5083,30003,electronics.device_3,20133
2026-01-01 14:41:59 UTC,view,5056,30006,electronics.device_6,20117
2026-01-01 14:42:06 UTC,view,1005,30005,electronics.device_5,20048
2026-01-01 14:42:15 UTC,purchase,1018,30008,electronics.device_8,20065
2026-01-01 14:42:19 UTC,view,5005,30005,electronics.device_5,20113
2026-01-01 14:42:26 UTC,view,1019,30009,electronics.device_9,20500
2026-01-01 14:42:35 UTC,view,5109,30009,electronics.device_9,20419
2026-01-01 14:42:43 UTC,view,5044,30004,electronics.device_4,20329
2026-01-01 14:42:50 UTC,view,1019,30009,electronics.device_9,20412
2026-01-01 14:42:56 UTC,view,5131,30001,electronics.device_1,20139
2026-01-01 14:42:58 UTC,view,1003,30003,electronics.device_3,20309
2026-01-01 14:43:04 UTC,view,1014,30004,electronics.device_4,20084
2026-01-01 14:43:13 UTC,view,1004,30004,electronics.device_4,20306
2026-01-01 14:43:14 UTC,cart,5187,30007,electronics.device_7,20097
2026-01-01 14:43:23 UTC,view,1003,30003,electronics.device_3,20017
2026-01-01 14:43:27 UTC,view,1012,30002,electronics.device_2,20292
2026-01-01 14:43:37 UTC,view,1022,30002,electronics.device_2,20405
2026-01-01 14:43:45 UTC,view,1023,30003,electronics.device_3,20048
2026-01-01 14:43:50 UTC,purchase,1004,30004,electronics.device_4,20385
2026-01-01 14:43:55 UTC,view,5003,30003,electronics.device_3,20162
2026-01-01 14:44:02 UTC,view,5171,30001,electronics.device_1,20067
2026-01-01 14:44:04 UTC,view,1019,30009,electronics.device_9,20380
2026-01-01 14:44:13 UTC,view,1001,30001,electronics.device_1,20397
2026-01-01 14:44:16 UTC,view,1012,30002,electronics.device_2,20196
2026-01-01 14:44:24 UTC,cart,5100,30000,electronics.device_0,20020
2026-01-01 14:44:29 UTC,view,1007,30007,electronics.device_7,20238
2026-01-01 14:44:31 UTC,view,5120,30000,electronics.device_0,20368
2026-01-01 14:44:35 UTC,view,1010,30000,electronics.device_0,20335
2026-01-01 14:44:38 UTC,view,5193,30003,electronics.device_3,20494
2026-01-01 14:44:47 UTC,purchase,5064,30004,electronics.device_4,20312
2026-01-01 14:44:56 UTC,view,5193,30003,electronics.device_3,20403
2026-01-01 14:44:59 UTC,view,1023,30003,electronics.device_3,20320
2026-01-01 14:45:06 UTC,cart,1020,30000,electronics.device_0,20397
2026-01-01 14:45:13 UTC,view,1022,30002,electronics.device_2,20313
2026-01-01 14:45:23 UTC,purchase,1013,30003,electronics.device_3,20291
2026-01-01 14:45:31 UTC,view,1024,30004,electronics.device_4,20074
2026-01-01 14:45:36 UTC,cart,5080,30000,electronics.device_0,20409
2026-01-01 14:45:38 UTC,view,5055,30005,electronics.device_5,20161
2026-01-01 14:45:41 UTC,view,1001,30001,electronics.device_1,20144
2026-01-01 14:45:51 UTC,view,1011,30001,electronics.device_1,20037
2026-01-01 14:45:54 UTC,view,5163,30003,electronics.device_3,20133
2026-01-01 14:46:02 UTC,view,1006,30006,electronics.device_6,20227
2026-01-01 14:46:05 UTC,purchase,1013,30003,electronics.device_3,20250
2026-01-01 14:46:06 UTC,cart,1011,30001,electronics.device_1,20206
2026-01-01 14:46:13 UTC,cart,5117,30007,electronics.device_7,20067
2026-01-01 14:46:21 UTC,view,1012,30002,electronics.device_2,20320
2026-01-01 14:46:27 UTC,view,1016,30006,electronics.device_6,20212
2026-01-01 14:46:36 UTC,view,5030,30000,electronics.device_0,20449
2026-01-01 14:46:37 UTC,purchase,5117,30007,electronics.device_7,20030
2026-01-01 14:46:41 UTC,view,5158,30008,electronics.device_8,20005
2026-01-01 14:46:44 UTC,view,1003,30003,electronics.device_3,20082
2026-01-01 14:46:54 UTC,cart,5004,30004,electronics.device_4,20115
2026-01-01 14:47:01 UTC,view,5036,30006,electronics.device_6,20179
2026-01-01 14:47:09 UTC,view,5039,30009,electronics.device_9,20461
2026-01-01 14:47:17 UTC,view,1005,30005,electronics.device_5,20375
2026-01-01 14:47:19 UTC,view,5003,30003,electronics.device_3,20103
2026-01-01 14:47:26 UTC,view,1018,30008,electronics.device_8,20176
2026-01-01 14:47:36 UTC,view,5048,30008,electronics.device_8,20380
2026-01-01 14:47:44 UTC,view,1008,30008,electronics.device_8,20020
2026-01-01 14:47:53 UTC,cart,1004,30004,electronics.device_4,20075
2026-01-01 14:47:57 UTC,view,1013,30003,electronics.device_3,20308
2026-01-01 14:48:04 UTC,cart,1006,30006,electronics.device_6,20186
2026-01-01 14:48:11 UTC,view,5042,30002,electronics.device_2,20109
2026-01-01 14:48:12 UTC,view,5188,30008,electronics.device_8,20139
2026-01-01 14:48:17 UTC,view,5125,30005,electronics.device_5,20073
2026-01-01 14:48:19 UTC,view,1015,30005,electronics.device_5,20153
2026-01-01 14:48:27 UTC,view,5014,30004,electronics.device_4,20343
2026-01-01 14:48:32 UTC,view,1019,30009,electronics.device_9,20048
2026-01-01 14:48:39 UTC,purchase,1000,30000,electronics.device_0,20153
2026-01-01 14:48:42 UTC,view,1001,30001,electronics.device_1,20215
2026-01-01 14:48:50 UTC,view,5043,30003,electronics.device_3,20402
2026-01-01 14:48:53 UTC,view,5156,30006,electronics.device_6,20468
2026-01-01 14:49:03 UTC,view,1024,30004,electronics.device_4,20288
2026-01-01 14:49:13 UTC,view,1001,30001,electronics.device_1,20342
2026-01-01 14:49:23 UTC,view,5115,30005,electronics.device_5,20341
2026-01-01 14:49:29 UTC,view,1007,30007,electronics.device_7,20235
2026-01-01 14:49:32 UTC,cart,5055,30005,electronics.device_5,20059
2026-01-01 14:49:39 UTC,view,1009,30009,electronics.device_9,20002
2026-01-01 14:49:47 UTC,view,1014,30004,electronics.device_4,20328
2026-01-01 14:49:57 UTC,view,1024,30004,electronics.device_4,20382
2026-01-01 14:50:01 UTC,view,5015,30005,electronics.device_5,20397
2026-01-01 14:50:04 UTC,view,5107,30007,electronics.device_7,20179
2026-01-01 14:50:08 UTC,purchase,1022,30002,electronics.device_2,20296
2026-01-01 14:50:09 UTC,view,1014,30004,electronics.device_4,20009
2026-01-01 14:50:14 UTC,view,1007,30007,electronics.device_7,20445
2026-01-01 14:50:16 UTC,view,5158,30008,electronics.device_8,20234
2026-01-01 14:50:23 UTC,view,5010,30000,electronics.device_0,20425
2026-01-01 14:50:32 UTC,view,5018,30008,electronics.device_8,20392
2026-01-01 14:50:38 UTC,cart,1008,30008,electronics.device_8,20235
2026-01-01 14:50:45 UTC,view,1016,30006,electronics.device_6,20305
2026-01-01 14:50:48 UTC,view,5077,30007,electronics.device_7,20146
2026-01-01 14:50:55 UTC,view,5124,30004,electronics.device_4,20318
2026-01-01 14:50:57 UTC,view,1019,30009,electronics.device_9,20054
2026-01-01 14:50:59 UTC,view,5132,30002,electronics.device_2,20478
2026-01-01 14:51:06 UTC,view,1003,30003,electronics.device_3,20385
2026-01-01 14:51:16 UTC,view,5078,30008,electronics.device_8,20228
2026-01-01 14:51:25 UTC,view,5097,30007,electronics.device_7,20342
2026-01-01 14:51:30 UTC,view,5015,30005,electronics.device_5,20398
2026-01-01 14:51:38 UTC,view,5082,30002,electronics.device_2,20101
2026-01-01 14:51:46 UTC,view,1013,30003,electronics.device_3,20407
2026-01-01 14:51:54 UTC,cart,5011,30001,electronics.device_1,20331
2026-01-01 14:52:01 UTC,cart,1003,30003,electronics.device_3,20401
2026-01-01 14:52:05 UTC,view,5059,30009,electronics.device_9,20451
2026-01-01 14:52:10 UTC,view,1007,30007,electronics.device_7,20408
2026-01-01 14:52:17 UTC,view,5144,30004,electronics.device_4,20461
2026-01-01 14:52:24 UTC,view,1016,30006,electronics.device_6,20079
2026-01-01 14:52:30 UTC,view,5065,30005,electronics.device_5,20308
2026-01-01 14:52:36 UTC,view,1021,30001,electronics.device_1,20293
2026-01-01 14:52:43 UTC,view,1023,30003,electronics.device_3,20201
2026-01-01 14:52:47 UTC,view,5115,30005,electronics.device_5,20425
2026-01-01 14:52:48 UTC,view,5095,30005,electronics.device_5,20481
2026-01-01 14:52:55 UTC,view,5172,30002,electronics.device_2,20463
2026-01-01 14:53:01 UTC,view,5064,30004,electronics.device_4,20119
2026-01-01 14:53:03 UTC,view,5163,30003,electronics.device_3,20259
2026-01-01 14:53:05 UTC,view,5123,30003,electronics.device_3,20201
2026-01-01 14:53:10 UTC,view,5083,30003,electronics.device_3,20166
2026-01-01 14:53:14 UTC,view,1022,30002,electronics.device_2,20224
2026-01-01 14:53:15 UTC,view,5121,30001,electronics.device_1,20079
2026-01-01 14:53:16 UTC,view,5116,30006,electronics.device_6,20472
2026-01-01 14:53:18 UTC,view,5092,30002,electronics.device_2,20381
2026-01-01 14:53:21 UTC,view,5032,30002,electronics.device_2,20399
2026-01-01 14:53:27 UTC,view,1020,30000,electronics.device_0,20460
2026-01-01 14:53:31 UTC,view,1002,30002,electronics.device_2,20431
2026-01-01 14:53:35 UTC,view,5171,30001,electronics.device_1,20403
2026-01-01 14:53:42 UTC,view,5194,30004,electronics.device_4,20027
2026-01-01 14:53:47 UTC,cart,1017,30007,electronics.device_7,20322
2026-01-01 14:53:48 UTC,purchase,5126,30006,electronics.device_6,20444
2026-01-01 14:53:50 UTC,view,1006,30006,electronics.device_6,20306
2026-01-01 14:53:52 UTC,view,1004,30004,electronics.device_4,20135
2026-01-01 14:53:55 UTC,view,1022,30002,electronics.device_2,20433
2026-01-01 14:54:01 UTC,view,1006,30006,electronics.device_6,20252
2026-01-01 14:54:02 UTC,view,5011,30001,electronics.device_1,20492
2026-01-01 14:54:04 UTC,view,1007,30007,electronics.device_7,20193
2026-01-01 14:54:10 UTC,cart,5124,30004,electronics.device_4,20414
2026-01-01 14:54:13 UTC,view,1017,30007,electronics.device_7,20463
2026-01-01 14:54:16 UTC,view,5137,30007,electronics.device_7,20311
2026-01-01 14:54:17 UTC,purchase,1010,30000,electronics.device_0,20178
2026-01-01 14:54:25 UTC,view,5114,30004,electronics.device_4,20003
2026-01-01 14:54:28 UTC,view,5067,30007,electronics.device_7,20475
2026-01-01 14:54:30 UTC,view,1023,30003,electronics.device_3,20275
2026-01-01 14:54:31 UTC,view,5065,30005,electronics.device_5,20079
2026-01-01 14:54:35 UTC,view,1011,30001,electronics.device_1,20112
2026-01-01 14:54:36 UTC,view,1017,30007,electronics.device_7,20043
2026-01-01 14:54:39 UTC,view,1012,30002,electronics.device_2,20103
2026-01-01 14:54:41 UTC,view,1003,30003,electronics.device_3,20334
2026-01-01 14:54:46 UTC,view,5039,30009,electronics.device_9,20254
2026-01-01 14:54:53 UTC,cart,5062,30002,electronics.device_2,20473
2026-01-01 14:54:57 UTC,view,1003,30003,electronics.device_3,20352
2026-01-01 14:55:02 UTC,view,5001,30001,electronics.device_1,20407
2026-01-01 14:55:12 UTC,view,1009,30009,electronics.device_9,20106
2026-01-01 14:55:20 UTC,cart,5021,30001,electronics.device_1,20217
2026-01-01 14:55:30 UTC,view,5182,30002,electronics.device_2,20164
2026-01-01 14:55:40 UTC,view,1005,30005,electronics.device_5,20220
2026-01-01 14:55:44 UTC,view,5090,30000,electronics.device_0,20460
2026-01-01 14:55:46 UTC,view,5030,30000,electronics.device_0,20018
2026-01-01 14:55:55 UTC,view,1004,30004,electronics.device_4,20151
2026-01-01 14:56:05 UTC,purchase,5130,30000,electronics.device_0,20272
2026-01-01 14:56:11 UTC,view,5003,30003,electronics.device_3,20093
2026-01-01 14:56:17 UTC,view,5019,30009,electronics.device_9,20184
2026-01-01 14:56:21 UTC,view,1012,30002,electronics.device_2,20191
2026-01-01 14:56:27 UTC,view,1024,30004,electronics.device_4,20063
2026-01-01 14:56:28 UTC,view,1013,30003,electronics.device_3,20368
2026-01-01 14:56:34 UTC,view,1009,30009,electronics.device_9,20408
2026-01-01 14:56:40 UTC,view,1019,30009,electronics.device_9,20198
2026-01-01 14:56:45 UTC,view,5108,30008,electronics.device_8,20112
2026-01-01 14:56:47 UTC,view,5087,30007,electronics.device_7,20312
2026-01-01 14:56:49 UTC,cart,5093,30003,electronics.device_3,20216
2026-01-01 14:56:56 UTC,view,1012,30002,electronics.device_2,20102
2026-01-01 14:57:00 UTC,view,1000,30000,electronics.device_0,20256
2026-01-01 14:57:01 UTC,view,1015,30005,electronics.device_5,20064
2026-01-01 14:57:09 UTC,view,1012,30002,electronics.device_2,20303
2026-01-01 14:57:16 UTC,view,1021,30001,electronics.device_1,20146
2026-01-01 14:57:17 UTC,view,5129,30009,electronics.device_9,20295
2026-01-01 14:57:18 UTC,view,5036,30006,electronics.device_6,20431
2026-01-01 14:57:25 UTC,cart,1018,30008,electronics.device_8,20471
2026-01-01 14:57:34 UTC,view,1020,30000,electronics.device_0,20009
2026-01-01 14:57:36 UTC,view,5040,30000,electronics.device_0,20411
2026-01-01 14:57:43 UTC,view,5170,30000,electronics.device_0,20163
2026-01-01 14:57:49 UTC,view,5004,30004,electronics.device_4,20397
2026-01-01 14:57:55 UTC,view,5052,30002,electronics.device_2,20202
2026-01-01 14:58:00 UTC,purchase,5156,30006,electronics.device_6,20253
2026-01-01 14:58:02 UTC,cart,1016,30006,electronics.device_6,20053
2026-01-01 14:58:03 UTC,view,1014,30004,electronics.device_4,20006
2026-01-01 14:58:06 UTC,purchase,1003,30003,electronics.device_3,20442
2026-01-01 14:58:13 UTC,view,1015,30005,electronics.device_5,20098
2026-01-01 14:58:19 UTC,purchase,5075,30005,electronics.device_5,20479
2026-01-01 14:58:20 UTC,cart,1007,30007,electronics.device_7,20023
2026-01-01 14:58:22 UTC,cart,1024,30004,electronics.device_4,20039
2026-01-01 14:58:27 UTC,view,1018,30008,electronics.device_8,20406
2026-01-01 14:58:34 UTC,view,1013,30003,electronics.device_3,20474
2026-01-01 14:58:37 UTC,view,5098,30008,electronics.device_8,20065
2026-01-01 14:58:43 UTC,view,1000,30000,electronics.device_0,20455
2026-01-01 14:58:50 UTC,view,5126,30006,electronics.device_6,20063
2026-01-01 14:58:59 UTC,view,5070,30000,electronics.device_0,20245
2026-01-01 14:59:07 UTC,view,1018,30008,electronics.device_8,20375
2026-01-01 14:59:15 UTC,view,1015,30005,electronics.device_5,20393
2026-01-01 14:59:20 UTC,view,5164,30004,electronics.device_4,20286
